text,label
Asset insurance is mandatory for remote work. This collateral is returned in your first salary. A cautionary deposit is required to secure your hardware shipment.,1
"Please transfer the indemnity bond amount to the HR UPI. To receive the company laptop, you must pay a refundable collateral of 3000 INR. This is not a fee, it is a refundable asset protection charge.",1
"To resume tasks, you must balance the ledger by adding 500 credits.",1
Settlement of 450 INR is required for the delivery to proceed.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR. A cautionary deposit is required to secure your hardware shipment. Please transfer the indemnity bond amount to the HR UPI.",1
Your consignment is stuck at the hub. Settle dues via the link.,1
"To resume tasks, you must balance the ledger by adding 500 credits.",1
Your working status is on hold. Clear the negative balance immediately.,1
"Please transfer the indemnity bond amount to the HR UPI. This is not a fee, it is a refundable asset protection charge.",1
"This is not a fee, it is a refundable asset protection charge. Asset insurance is mandatory for remote work. This collateral is returned in your first salary.",1
Your consignment is stuck at the hub. Settle dues via the link. Settlement of 450 INR is required for the delivery to proceed. Clearance charges are pending for your package.,1
Please transfer the indemnity bond amount to the HR UPI.,1
Please transfer the indemnity bond amount to the HR UPI. A cautionary deposit is required to secure your hardware shipment.,1
Clearance charges are pending for your package. Shipment held at customs. Pay the outstanding duty to release. Your consignment is stuck at the hub. Settle dues via the link.,1
Shipment held at customs. Pay the outstanding duty to release. Your consignment is stuck at the hub. Settle dues via the link. Clearance charges are pending for your package.,1
Shipment held at customs. Pay the outstanding duty to release. Your consignment is stuck at the hub. Settle dues via the link. Avoid return to sender by paying the import tariff today.,1
Your account is paused due to a ledger mismatch. Merchant audit pending. Settle the difference to release your withdrawal.,1
Settlement of 450 INR is required for the delivery to proceed. Avoid return to sender by paying the import tariff today.,1
Clearance charges are pending for your package. Settlement of 450 INR is required for the delivery to proceed.,1
System limit exceeded. add funds to equalize the merchant order value.,1
"To resume tasks, you must balance the ledger by adding 500 credits.",1
"This is not a fee, it is a refundable asset protection charge. To receive the company laptop, you must pay a refundable collateral of 3000 INR. Asset insurance is mandatory for remote work. This collateral is returned in your first salary.",1
Avoid return to sender by paying the import tariff today. Clearance charges are pending for your package.,1
Your working status is on hold. Clear the negative balance immediately. Your account is paused due to a ledger mismatch.,1
"This is not a fee, it is a refundable asset protection charge. Please transfer the indemnity bond amount to the HR UPI.",1
"To resume tasks, you must balance the ledger by adding 500 credits. System limit exceeded. add funds to equalize the merchant order value.",1
"Your account is paused due to a ledger mismatch. To resume tasks, you must balance the ledger by adding 500 credits.",1
Your consignment is stuck at the hub. Settle dues via the link. Avoid return to sender by paying the import tariff today. Clearance charges are pending for your package.,1
Clearance charges are pending for your package. Settlement of 450 INR is required for the delivery to proceed. Shipment held at customs. Pay the outstanding duty to release.,1
"Merchant audit pending. Settle the difference to release your withdrawal. Your account is paused due to a ledger mismatch. To resume tasks, you must balance the ledger by adding 500 credits.",1
Please transfer the indemnity bond amount to the HR UPI.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR. This is not a fee, it is a refundable asset protection charge. Asset insurance is mandatory for remote work. This collateral is returned in your first salary.",1
Clearance charges are pending for your package. Your consignment is stuck at the hub. Settle dues via the link.,1
Asset insurance is mandatory for remote work. This collateral is returned in your first salary. A cautionary deposit is required to secure your hardware shipment. Please transfer the indemnity bond amount to the HR UPI.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR. This is not a fee, it is a refundable asset protection charge.",1
System limit exceeded. add funds to equalize the merchant order value.,1
Merchant audit pending. Settle the difference to release your withdrawal. Your working status is on hold. Clear the negative balance immediately.,1
Clearance charges are pending for your package. Avoid return to sender by paying the import tariff today.,1
Asset insurance is mandatory for remote work. This collateral is returned in your first salary.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
Merchant audit pending. Settle the difference to release your withdrawal. System limit exceeded. add funds to equalize the merchant order value.,1
System limit exceeded. add funds to equalize the merchant order value. Merchant audit pending. Settle the difference to release your withdrawal. Your account is paused due to a ledger mismatch.,1
System limit exceeded. add funds to equalize the merchant order value. Your working status is on hold. Clear the negative balance immediately. Merchant audit pending. Settle the difference to release your withdrawal.,1
"This is not a fee, it is a refundable asset protection charge.",1
Your consignment is stuck at the hub. Settle dues via the link. Shipment held at customs. Pay the outstanding duty to release.,1
Clearance charges are pending for your package. Settlement of 450 INR is required for the delivery to proceed.,1
System limit exceeded. add funds to equalize the merchant order value.,1
Your consignment is stuck at the hub. Settle dues via the link. Settlement of 450 INR is required for the delivery to proceed. Shipment held at customs. Pay the outstanding duty to release.,1
Avoid return to sender by paying the import tariff today. Shipment held at customs. Pay the outstanding duty to release.,1
Your working status is on hold. Clear the negative balance immediately. System limit exceeded. add funds to equalize the merchant order value.,1
"This is not a fee, it is a refundable asset protection charge. Asset insurance is mandatory for remote work. This collateral is returned in your first salary.",1
Settlement of 450 INR is required for the delivery to proceed. Avoid return to sender by paying the import tariff today. Shipment held at customs. Pay the outstanding duty to release.,1
Shipment held at customs. Pay the outstanding duty to release.,1
"System limit exceeded. add funds to equalize the merchant order value. To resume tasks, you must balance the ledger by adding 500 credits. Merchant audit pending. Settle the difference to release your withdrawal.",1
Your account is paused due to a ledger mismatch.,1
Asset insurance is mandatory for remote work. This collateral is returned in your first salary.,1
Settlement of 450 INR is required for the delivery to proceed.,1
Your consignment is stuck at the hub. Settle dues via the link. Settlement of 450 INR is required for the delivery to proceed. Avoid return to sender by paying the import tariff today.,1
Your working status is on hold. Clear the negative balance immediately. Merchant audit pending. Settle the difference to release your withdrawal.,1
Merchant audit pending. Settle the difference to release your withdrawal. Your working status is on hold. Clear the negative balance immediately.,1
"Asset insurance is mandatory for remote work. This collateral is returned in your first salary. To receive the company laptop, you must pay a refundable collateral of 3000 INR. Please transfer the indemnity bond amount to the HR UPI.",1
Your working status is on hold. Clear the negative balance immediately. Your account is paused due to a ledger mismatch. System limit exceeded. add funds to equalize the merchant order value.,1
Avoid return to sender by paying the import tariff today. Settlement of 450 INR is required for the delivery to proceed.,1
Avoid return to sender by paying the import tariff today. Clearance charges are pending for your package.,1
Shipment held at customs. Pay the outstanding duty to release. Your consignment is stuck at the hub. Settle dues via the link.,1
Settlement of 450 INR is required for the delivery to proceed. Shipment held at customs. Pay the outstanding duty to release. Your consignment is stuck at the hub. Settle dues via the link.,1
Clearance charges are pending for your package. Your consignment is stuck at the hub. Settle dues via the link. Shipment held at customs. Pay the outstanding duty to release.,1
Settlement of 450 INR is required for the delivery to proceed. Clearance charges are pending for your package.,1
Avoid return to sender by paying the import tariff today.,1
"To resume tasks, you must balance the ledger by adding 500 credits. Your account is paused due to a ledger mismatch. Merchant audit pending. Settle the difference to release your withdrawal.",1
Shipment held at customs. Pay the outstanding duty to release. Clearance charges are pending for your package. Settlement of 450 INR is required for the delivery to proceed.,1
Merchant audit pending. Settle the difference to release your withdrawal. Your account is paused due to a ledger mismatch.,1
Your working status is on hold. Clear the negative balance immediately.,1
"This is not a fee, it is a refundable asset protection charge.",1
"Please transfer the indemnity bond amount to the HR UPI. This is not a fee, it is a refundable asset protection charge.",1
Avoid return to sender by paying the import tariff today. Shipment held at customs. Pay the outstanding duty to release. Settlement of 450 INR is required for the delivery to proceed.,1
"Asset insurance is mandatory for remote work. This collateral is returned in your first salary. This is not a fee, it is a refundable asset protection charge.",1
Your working status is on hold. Clear the negative balance immediately. Merchant audit pending. Settle the difference to release your withdrawal.,1
"Asset insurance is mandatory for remote work. This collateral is returned in your first salary. To receive the company laptop, you must pay a refundable collateral of 3000 INR. This is not a fee, it is a refundable asset protection charge.",1
Your account is paused due to a ledger mismatch. Your working status is on hold. Clear the negative balance immediately. Merchant audit pending. Settle the difference to release your withdrawal.,1
"System limit exceeded. add funds to equalize the merchant order value. Merchant audit pending. Settle the difference to release your withdrawal. To resume tasks, you must balance the ledger by adding 500 credits.",1
Your account is paused due to a ledger mismatch. Merchant audit pending. Settle the difference to release your withdrawal.,1
Please transfer the indemnity bond amount to the HR UPI. A cautionary deposit is required to secure your hardware shipment.,1
Your working status is on hold. Clear the negative balance immediately. Your account is paused due to a ledger mismatch. System limit exceeded. add funds to equalize the merchant order value.,1
"To resume tasks, you must balance the ledger by adding 500 credits. Merchant audit pending. Settle the difference to release your withdrawal.",1
Settlement of 450 INR is required for the delivery to proceed. Avoid return to sender by paying the import tariff today.,1
"Asset insurance is mandatory for remote work. This collateral is returned in your first salary. This is not a fee, it is a refundable asset protection charge. To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
"Merchant audit pending. Settle the difference to release your withdrawal. To resume tasks, you must balance the ledger by adding 500 credits. Your working status is on hold. Clear the negative balance immediately.",1
A cautionary deposit is required to secure your hardware shipment.,1
A cautionary deposit is required to secure your hardware shipment. Please transfer the indemnity bond amount to the HR UPI.,1
Your consignment is stuck at the hub. Settle dues via the link.,1
"Your working status is on hold. Clear the negative balance immediately. Your account is paused due to a ledger mismatch. To resume tasks, you must balance the ledger by adding 500 credits.",1
"Your working status is on hold. Clear the negative balance immediately. To resume tasks, you must balance the ledger by adding 500 credits.",1
Clearance charges are pending for your package.,1
Merchant audit pending. Settle the difference to release your withdrawal.,1
Shipment held at customs. Pay the outstanding duty to release. Settlement of 450 INR is required for the delivery to proceed.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR. Asset insurance is mandatory for remote work. This collateral is returned in your first salary. A cautionary deposit is required to secure your hardware shipment.",1
"A cautionary deposit is required to secure your hardware shipment. To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
"To resume tasks, you must balance the ledger by adding 500 credits. System limit exceeded. add funds to equalize the merchant order value. Your working status is on hold. Clear the negative balance immediately.",1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
System limit exceeded. add funds to equalize the merchant order value.,1
"Please transfer the indemnity bond amount to the HR UPI. To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
A cautionary deposit is required to secure your hardware shipment.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR. This is not a fee, it is a refundable asset protection charge.",1
Shipment held at customs. Pay the outstanding duty to release.,1
Your working status is on hold. Clear the negative balance immediately. Your account is paused due to a ledger mismatch. Merchant audit pending. Settle the difference to release your withdrawal.,1
"This is not a fee, it is a refundable asset protection charge.",1
Shipment held at customs. Pay the outstanding duty to release. Settlement of 450 INR is required for the delivery to proceed. Your consignment is stuck at the hub. Settle dues via the link.,1
"Your working status is on hold. Clear the negative balance immediately. To resume tasks, you must balance the ledger by adding 500 credits.",1
"Asset insurance is mandatory for remote work. This collateral is returned in your first salary. This is not a fee, it is a refundable asset protection charge. A cautionary deposit is required to secure your hardware shipment.",1
Your account is paused due to a ledger mismatch. System limit exceeded. add funds to equalize the merchant order value.,1
Your working status is on hold. Clear the negative balance immediately. Merchant audit pending. Settle the difference to release your withdrawal.,1
Shipment held at customs. Pay the outstanding duty to release.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
Avoid return to sender by paying the import tariff today.,1
"Please transfer the indemnity bond amount to the HR UPI. A cautionary deposit is required to secure your hardware shipment. To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
"Asset insurance is mandatory for remote work. This collateral is returned in your first salary. This is not a fee, it is a refundable asset protection charge. To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
"To resume tasks, you must balance the ledger by adding 500 credits.",1
Your account is paused due to a ledger mismatch. Merchant audit pending. Settle the difference to release your withdrawal.,1
Settlement of 450 INR is required for the delivery to proceed. Your consignment is stuck at the hub. Settle dues via the link.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
"To resume tasks, you must balance the ledger by adding 500 credits. Merchant audit pending. Settle the difference to release your withdrawal.",1
Asset insurance is mandatory for remote work. This collateral is returned in your first salary.,1
Asset insurance is mandatory for remote work. This collateral is returned in your first salary.,1
Asset insurance is mandatory for remote work. This collateral is returned in your first salary.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR. This is not a fee, it is a refundable asset protection charge. A cautionary deposit is required to secure your hardware shipment.",1
"Your working status is on hold. Clear the negative balance immediately. To resume tasks, you must balance the ledger by adding 500 credits. Your account is paused due to a ledger mismatch.",1
"Merchant audit pending. Settle the difference to release your withdrawal. To resume tasks, you must balance the ledger by adding 500 credits. Your account is paused due to a ledger mismatch.",1
Your working status is on hold. Clear the negative balance immediately.,1
Merchant audit pending. Settle the difference to release your withdrawal.,1
"System limit exceeded. add funds to equalize the merchant order value. Your working status is on hold. Clear the negative balance immediately. To resume tasks, you must balance the ledger by adding 500 credits.",1
Merchant audit pending. Settle the difference to release your withdrawal. Your working status is on hold. Clear the negative balance immediately.,1
"A cautionary deposit is required to secure your hardware shipment. Please transfer the indemnity bond amount to the HR UPI. This is not a fee, it is a refundable asset protection charge.",1
Clearance charges are pending for your package. Your consignment is stuck at the hub. Settle dues via the link. Settlement of 450 INR is required for the delivery to proceed.,1
"This is not a fee, it is a refundable asset protection charge. Please transfer the indemnity bond amount to the HR UPI.",1
Asset insurance is mandatory for remote work. This collateral is returned in your first salary.,1
Clearance charges are pending for your package. Shipment held at customs. Pay the outstanding duty to release. Settlement of 450 INR is required for the delivery to proceed.,1
Clearance charges are pending for your package. Settlement of 450 INR is required for the delivery to proceed. Your consignment is stuck at the hub. Settle dues via the link.,1
A cautionary deposit is required to secure your hardware shipment. Please transfer the indemnity bond amount to the HR UPI. Asset insurance is mandatory for remote work. This collateral is returned in your first salary.,1
"This is not a fee, it is a refundable asset protection charge. Please transfer the indemnity bond amount to the HR UPI. Asset insurance is mandatory for remote work. This collateral is returned in your first salary.",1
"This is not a fee, it is a refundable asset protection charge. To receive the company laptop, you must pay a refundable collateral of 3000 INR. A cautionary deposit is required to secure your hardware shipment.",1
"This is not a fee, it is a refundable asset protection charge.",1
"To resume tasks, you must balance the ledger by adding 500 credits. Your account is paused due to a ledger mismatch.",1
Your consignment is stuck at the hub. Settle dues via the link. Settlement of 450 INR is required for the delivery to proceed.,1
A cautionary deposit is required to secure your hardware shipment.,1
Merchant audit pending. Settle the difference to release your withdrawal. Your working status is on hold. Clear the negative balance immediately.,1
"To resume tasks, you must balance the ledger by adding 500 credits. Merchant audit pending. Settle the difference to release your withdrawal. Your account is paused due to a ledger mismatch.",1
Your working status is on hold. Clear the negative balance immediately. System limit exceeded. add funds to equalize the merchant order value. Your account is paused due to a ledger mismatch.,1
"To resume tasks, you must balance the ledger by adding 500 credits. Merchant audit pending. Settle the difference to release your withdrawal. Your working status is on hold. Clear the negative balance immediately.",1
Clearance charges are pending for your package. Your consignment is stuck at the hub. Settle dues via the link.,1
Clearance charges are pending for your package. Shipment held at customs. Pay the outstanding duty to release.,1
Settlement of 450 INR is required for the delivery to proceed. Avoid return to sender by paying the import tariff today.,1
Please transfer the indemnity bond amount to the HR UPI. A cautionary deposit is required to secure your hardware shipment.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
Your working status is on hold. Clear the negative balance immediately. Your account is paused due to a ledger mismatch.,1
Asset insurance is mandatory for remote work. This collateral is returned in your first salary. A cautionary deposit is required to secure your hardware shipment.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR. A cautionary deposit is required to secure your hardware shipment. This is not a fee, it is a refundable asset protection charge.",1
A cautionary deposit is required to secure your hardware shipment. Please transfer the indemnity bond amount to the HR UPI.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
Merchant audit pending. Settle the difference to release your withdrawal.,1
Your working status is on hold. Clear the negative balance immediately. Merchant audit pending. Settle the difference to release your withdrawal.,1
Your account is paused due to a ledger mismatch. System limit exceeded. add funds to equalize the merchant order value.,1
"Please transfer the indemnity bond amount to the HR UPI. A cautionary deposit is required to secure your hardware shipment. This is not a fee, it is a refundable asset protection charge.",1
Your consignment is stuck at the hub. Settle dues via the link.,1
Clearance charges are pending for your package. Settlement of 450 INR is required for the delivery to proceed. Shipment held at customs. Pay the outstanding duty to release.,1
System limit exceeded. add funds to equalize the merchant order value.,1
Your account is paused due to a ledger mismatch.,1
Your consignment is stuck at the hub. Settle dues via the link.,1
Your consignment is stuck at the hub. Settle dues via the link. Shipment held at customs. Pay the outstanding duty to release. Clearance charges are pending for your package.,1
"This is not a fee, it is a refundable asset protection charge. A cautionary deposit is required to secure your hardware shipment.",1
Settlement of 450 INR is required for the delivery to proceed.,1
Avoid return to sender by paying the import tariff today. Your consignment is stuck at the hub. Settle dues via the link.,1
Avoid return to sender by paying the import tariff today. Your consignment is stuck at the hub. Settle dues via the link. Shipment held at customs. Pay the outstanding duty to release.,1
Your consignment is stuck at the hub. Settle dues via the link. Clearance charges are pending for your package.,1
Avoid return to sender by paying the import tariff today.,1
Clearance charges are pending for your package.,1
System limit exceeded. add funds to equalize the merchant order value.,1
"This is not a fee, it is a refundable asset protection charge.",1
Shipment held at customs. Pay the outstanding duty to release.,1
Merchant audit pending. Settle the difference to release your withdrawal.,1
"To resume tasks, you must balance the ledger by adding 500 credits.",1
"Your working status is on hold. Clear the negative balance immediately. System limit exceeded. add funds to equalize the merchant order value. To resume tasks, you must balance the ledger by adding 500 credits.",1
"Your account is paused due to a ledger mismatch. Merchant audit pending. Settle the difference to release your withdrawal. To resume tasks, you must balance the ledger by adding 500 credits.",1
Avoid return to sender by paying the import tariff today.,1
"This is not a fee, it is a refundable asset protection charge. To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
"Merchant audit pending. Settle the difference to release your withdrawal. Your working status is on hold. Clear the negative balance immediately. To resume tasks, you must balance the ledger by adding 500 credits.",1
Avoid return to sender by paying the import tariff today. Settlement of 450 INR is required for the delivery to proceed.,1
Merchant audit pending. Settle the difference to release your withdrawal.,1
Avoid return to sender by paying the import tariff today.,1
A cautionary deposit is required to secure your hardware shipment. Asset insurance is mandatory for remote work. This collateral is returned in your first salary. Please transfer the indemnity bond amount to the HR UPI.,1
Clearance charges are pending for your package. Your consignment is stuck at the hub. Settle dues via the link. Avoid return to sender by paying the import tariff today.,1
Your working status is on hold. Clear the negative balance immediately.,1
Your account is paused due to a ledger mismatch.,1
Your account is paused due to a ledger mismatch.,1
"This is not a fee, it is a refundable asset protection charge. To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
Settlement of 450 INR is required for the delivery to proceed. Avoid return to sender by paying the import tariff today.,1
Clearance charges are pending for your package. Shipment held at customs. Pay the outstanding duty to release.,1
"Asset insurance is mandatory for remote work. This collateral is returned in your first salary. This is not a fee, it is a refundable asset protection charge.",1
Your account is paused due to a ledger mismatch.,1
Merchant audit pending. Settle the difference to release your withdrawal.,1
Merchant audit pending. Settle the difference to release your withdrawal. Your account is paused due to a ledger mismatch.,1
Shipment held at customs. Pay the outstanding duty to release.,1
"This is not a fee, it is a refundable asset protection charge. A cautionary deposit is required to secure your hardware shipment.",1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR. A cautionary deposit is required to secure your hardware shipment. This is not a fee, it is a refundable asset protection charge.",1
Clearance charges are pending for your package.,1
Shipment held at customs. Pay the outstanding duty to release.,1
Settlement of 450 INR is required for the delivery to proceed. Your consignment is stuck at the hub. Settle dues via the link. Shipment held at customs. Pay the outstanding duty to release.,1
Please transfer the indemnity bond amount to the HR UPI.,1
"To resume tasks, you must balance the ledger by adding 500 credits. Merchant audit pending. Settle the difference to release your withdrawal. Your working status is on hold. Clear the negative balance immediately.",1
Avoid return to sender by paying the import tariff today.,1
Your account is paused due to a ledger mismatch. System limit exceeded. add funds to equalize the merchant order value. Your working status is on hold. Clear the negative balance immediately.,1
Avoid return to sender by paying the import tariff today. Clearance charges are pending for your package.,1
Clearance charges are pending for your package. Your consignment is stuck at the hub. Settle dues via the link.,1
Avoid return to sender by paying the import tariff today. Settlement of 450 INR is required for the delivery to proceed.,1
"A cautionary deposit is required to secure your hardware shipment. This is not a fee, it is a refundable asset protection charge.",1
A cautionary deposit is required to secure your hardware shipment. Please transfer the indemnity bond amount to the HR UPI.,1
Please transfer the indemnity bond amount to the HR UPI.,1
A cautionary deposit is required to secure your hardware shipment. Please transfer the indemnity bond amount to the HR UPI.,1
"A cautionary deposit is required to secure your hardware shipment. To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
Avoid return to sender by paying the import tariff today.,1
Avoid return to sender by paying the import tariff today. Shipment held at customs. Pay the outstanding duty to release.,1
"Your account is paused due to a ledger mismatch. To resume tasks, you must balance the ledger by adding 500 credits. Merchant audit pending. Settle the difference to release your withdrawal.",1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
Avoid return to sender by paying the import tariff today.,1
"Merchant audit pending. Settle the difference to release your withdrawal. Your account is paused due to a ledger mismatch. To resume tasks, you must balance the ledger by adding 500 credits.",1
Shipment held at customs. Pay the outstanding duty to release. Avoid return to sender by paying the import tariff today.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
"This is not a fee, it is a refundable asset protection charge.",1
"To resume tasks, you must balance the ledger by adding 500 credits. Your account is paused due to a ledger mismatch.",1
Your account is paused due to a ledger mismatch. System limit exceeded. add funds to equalize the merchant order value.,1
"Asset insurance is mandatory for remote work. This collateral is returned in your first salary. This is not a fee, it is a refundable asset protection charge.",1
A cautionary deposit is required to secure your hardware shipment. Please transfer the indemnity bond amount to the HR UPI.,1
"Your account is paused due to a ledger mismatch. To resume tasks, you must balance the ledger by adding 500 credits. System limit exceeded. add funds to equalize the merchant order value.",1
Your consignment is stuck at the hub. Settle dues via the link. Shipment held at customs. Pay the outstanding duty to release. Settlement of 450 INR is required for the delivery to proceed.,1
System limit exceeded. add funds to equalize the merchant order value.,1
Avoid return to sender by paying the import tariff today. Your consignment is stuck at the hub. Settle dues via the link.,1
System limit exceeded. add funds to equalize the merchant order value.,1
"System limit exceeded. add funds to equalize the merchant order value. Your account is paused due to a ledger mismatch. To resume tasks, you must balance the ledger by adding 500 credits.",1
"To resume tasks, you must balance the ledger by adding 500 credits. Your account is paused due to a ledger mismatch. Merchant audit pending. Settle the difference to release your withdrawal.",1
Please transfer the indemnity bond amount to the HR UPI.,1
Your working status is on hold. Clear the negative balance immediately. Your account is paused due to a ledger mismatch.,1
Avoid return to sender by paying the import tariff today. Settlement of 450 INR is required for the delivery to proceed. Your consignment is stuck at the hub. Settle dues via the link.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR. Please transfer the indemnity bond amount to the HR UPI.",1
"Please transfer the indemnity bond amount to the HR UPI. This is not a fee, it is a refundable asset protection charge.",1
System limit exceeded. add funds to equalize the merchant order value. Merchant audit pending. Settle the difference to release your withdrawal.,1
"To receive the company laptop, you must pay a refundable collateral of 3000 INR. Asset insurance is mandatory for remote work. This collateral is returned in your first salary. A cautionary deposit is required to secure your hardware shipment.",1
Settlement of 450 INR is required for the delivery to proceed. Avoid return to sender by paying the import tariff today.,1
Your consignment is stuck at the hub. Settle dues via the link. Avoid return to sender by paying the import tariff today.,1
Clearance charges are pending for your package.,1
Your account is paused due to a ledger mismatch. Your working status is on hold. Clear the negative balance immediately. System limit exceeded. add funds to equalize the merchant order value.,1
Avoid return to sender by paying the import tariff today.,1
Your consignment is stuck at the hub. Settle dues via the link. Avoid return to sender by paying the import tariff today. Clearance charges are pending for your package.,1
"Asset insurance is mandatory for remote work. This collateral is returned in your first salary. To receive the company laptop, you must pay a refundable collateral of 3000 INR.",1
Please transfer the indemnity bond amount to the HR UPI. Asset insurance is mandatory for remote work. This collateral is returned in your first salary. A cautionary deposit is required to secure your hardware shipment.,1
Your working status is on hold. Clear the negative balance immediately. Merchant audit pending. Settle the difference to release your withdrawal. Your account is paused due to a ledger mismatch.,1
"Please transfer the indemnity bond amount to the HR UPI. This is not a fee, it is a refundable asset protection charge. A cautionary deposit is required to secure your hardware shipment.",1
Please transfer the indemnity bond amount to the HR UPI. A cautionary deposit is required to secure your hardware shipment.,1
Your consignment is stuck at the hub. Settle dues via the link. Settlement of 450 INR is required for the delivery to proceed. Clearance charges are pending for your package.,1
A cautionary deposit is required to secure your hardware shipment. Please transfer the indemnity bond amount to the HR UPI.,1
"System limit exceeded. add funds to equalize the merchant order value. To resume tasks, you must balance the ledger by adding 500 credits.",1
